,,,,,,,,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,$,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Units,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,Avg EQ Price,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV,%ACV
Total US xAOC,ALCOHOL,VODKA,VODKA,LUCKY PLAYER BRANDS,LUCKY PLAYER,LUCKY PLAYER,LCKY PLY VDK KNG CK 80 PRF 750 ML 060961318280,617,"1,549",348,,25,68,29,22,85,,,,501,319,679,,6,44,128,,,,58,7,49,408,328,,,,,,30,70,14,,2,5,1,2,8,,,,19,13,27,,1,4,13,,,,2,1,7,17,13,,,,,,246.78,265.83,305.05,,150.60,162.97,349.28,131.62,131.95,,,,314.46,286.82,300.89,,72.29,132.01,114.75,,,,347.19,84.22,83.91,290.57,306.27,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,LUCTOR INTERNATIONAL LLC,ZEPHYR,ZEPHYR,ZPHY VDK 80 PRF 1750 ML 063382484520,65,109,363,651,92,29,950,,,,,,,,20,20,,,,,20,,,,,,,,,,,,4,7,38,62,9,2,94,,,,,,,,1,1,,,,,1,,,,,,,,,,,,83.50,80.45,49.19,53.99,52.58,74.50,51.99,,,,,,,,103.04,103.04,,,,,103.04,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,ARROW,ARROW,ARW VDK 200 ML 008835211746,418,473,339,90,35,35,49,49,32,52,67,38,27,14,38,21,40,75,76,141,213,191,312,417,174,31,51,8,32,9,7,32,220,243,175,41,16,16,22,23,14,24,30,18,13,6,17,10,22,40,42,78,124,111,185,247,103,18,27,4,17,4,4,17,85.76,87.66,87.12,98.63,98.74,100.07,98.07,98.47,100.05,96.85,98.85,98.20,96.57,96.23,98.30,98.60,81.32,84.85,81.55,81.58,77.42,77.59,76.13,76.12,76.14,76.17,86.19,88.73,87.82,94.05,80.45,87.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,ARROW,ARROW,ARW VDK 80 PRF 375 ML 008835211747,815,621,566,379,410,467,340,301,427,289,276,367,321,198,359,213,306,464,545,256,401,681,472,186,287,242,100,84,211,352,344,223,244,180,167,108,115,135,98,85,121,85,81,107,95,59,107,63,100,155,178,83,130,222,154,61,89,78,30,28,70,117,113,72,80.19,82.88,81.22,84.07,85.27,82.94,83.06,84.44,84.92,81.54,82.15,82.34,81.25,79.86,80.49,80.69,73.55,71.76,73.46,73.76,74.30,73.42,73.38,73.13,77.57,73.94,78.71,73.15,72.00,72.14,72.79,73.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,ARROW,ARROW,ARW VDK 80 PRF 750 ML 008200000074,,,,,,,8,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,47.78,,,,,11.98,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,ARROW,ARROW,ARW VDK 80 PRF 750 ML 008835211748,431,428,390,188,387,432,236,165,347,152,178,356,217,271,258,211,354,724,276,256,362,256,374,313,324,,195,77,152,112,258,276,70,70,63,31,62,69,39,28,55,25,28,58,34,44,41,35,57,118,45,43,59,43,61,49,52,,33,13,25,19,41,43,73.55,73.25,74.22,73.47,74.28,75.50,73.20,71.92,75.98,73.73,76.77,74.27,75.90,73.99,75.20,71.92,75.10,73.41,72.88,71.91,73.32,71.91,73.31,76.25,74.36,,71.90,71.93,71.91,71.90,75.71,77.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,ARROW,ARROW,ARW VDK 80 PRF PLST 1750 ML 008835211750,"2,467","3,765","3,636","1,197","1,245","1,684",847,"1,593","1,892",968,"1,194","1,388",957,879,881,"1,261","1,209","2,355","1,269","1,427","1,889","1,242",934,947,656,435,"1,400","1,054","1,209","1,204",761,368,189,290,279,91,96,127,64,122,144,72,90,104,73,66,67,96,93,180,100,109,145,98,69,71,48,35,107,80,92,95,57,27,67.00,66.68,67.02,67.56,66.82,68.13,68.40,67.17,67.40,68.89,68.44,68.58,67.49,68.20,67.55,67.77,66.71,67.46,65.10,67.61,66.85,64.93,69.88,69.09,70.16,63.05,67.57,67.49,67.27,65.03,68.39,69.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,ARROW,ARROW,ARW VDK 80 PRF PLST 750 ML 008835211791,546,576,670,247,127,320,346,178,288,119,64,203,204,187,387,326,92,202,484,402,401,457,497,378,350,233,117,26,84,219,233,161,91,96,112,41,21,53,55,30,48,19,11,34,34,31,64,60,16,34,96,67,67,72,84,60,55,37,19,4,13,35,38,26,71.91,71.91,71.91,71.90,71.91,72.51,75.68,71.90,71.92,74.90,71.94,71.90,71.91,71.90,72.37,64.76,67.52,70.86,60.64,72.30,72.31,76.07,70.95,75.37,76.70,76.11,74.43,75.41,75.24,74.91,73.90,74.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,ARROW,ARROW,ARW VDK BL RSPB 60 PRF 1000 ML 008835212268,34,70,36,72,36,74,148,34,134,134,135,102,34,170,68,,101,67,99,63,124,62,64,64,96,64,61,88,174,116,204,205,5,10,5,10,5,11,21,5,19,19,19,15,5,24,10,,14,10,14,9,18,9,9,9,14,9,9,13,25,17,29,29,62.94,62.92,62.96,62.94,62.92,62.91,62.93,62.92,62.91,62.92,62.92,62.93,62.94,62.92,62.94,,62.93,62.91,62.91,62.89,62.91,62.93,62.93,62.93,62.91,62.90,62.94,62.92,62.92,62.91,62.92,62.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,ARROW,ARROW,ARW VDK BL RSPB 60 PRF 375 ML 008835212261,,22,,,,,,,,23,,88,44,,22,,,,22,22,87,22,22,22,,23,,,22,,,,,6,,,,,,,,6,,25,13,,6,,,,6,6,25,6,6,6,,7,,,6,,,,,83.44,,,,,,,,83.39,,83.44,83.47,,83.39,,,,83.41,83.41,83.43,83.41,83.39,83.52,,83.42,,,83.57,,,,,0.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,ARROW,ARROW,ARW VDK BL RSPB 60 PRF 750 ML 008835212260,637,472,609,501,501,919,690,300,387,406,295,416,239,264,436,322,375,741,661,381,280,513,366,481,669,311,494,387,509,598,533,522,106,79,102,81,79,143,115,50,62,68,45,69,40,36,56,41,48,96,83,49,36,67,47,65,84,39,65,52,64,75,67,71,71.91,71.91,71.91,73.85,75.89,77.43,71.91,71.90,74.40,71.91,78.62,71.91,71.90,88.93,93.36,94.17,94.41,92.59,95.63,93.48,92.62,92.23,94.36,88.32,95.91,95.91,91.11,89.92,95.93,95.91,95.92,88.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,ARROW,ARROW,ARW VDK LM 60 PRF 1000 ML 008835211846,490,474,"1,409","1,018","5,846","15,814","12,288","7,203","4,435","1,367",783,"1,405",670,"1,145","1,062",992,"2,404","7,711","11,989","7,122","3,548","1,212","1,197","1,709",670,867,"2,118","1,931","5,537","10,287","14,406","7,520",53,55,160,113,657,"1,762","1,378",815,497,152,87,158,75,128,120,110,267,852,"1,335",793,393,135,132,194,74,97,234,212,614,"1,130","1,591",836,82.47,77.78,79.39,80.83,80.13,80.80,80.25,79.57,80.29,81.15,81.01,80.29,80.04,80.69,79.77,81.33,81.19,81.42,80.82,80.84,81.19,80.89,81.69,79.33,81.42,80.45,81.61,81.94,81.22,81.93,81.48,81.01,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,ARROW,ARROW,ARW VDK LM 60 PRF 750 ML 008835211880,269,164,,141,183,65,708,516,565,59,185,428,126,302,112,557,240,469,199,193,188,188,,238,,13,65,65,608,284,630,565,27,16,,14,18,7,70,52,57,6,18,43,13,30,11,56,24,49,21,20,19,19,,24,,1,7,6,61,28,63,57,120.32,119.95,,120.70,119.93,119.92,120.71,119.92,119.92,121.92,120.49,119.93,119.92,119.93,119.92,119.93,119.93,113.98,114.20,116.88,119.91,119.96,,119.94,,130.23,119.95,119.95,120.12,120.33,119.93,119.92,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,BARONS,BARONS,BRNS VDK 80 PRF 375 ML 008835210773,,,,,,,,,6,,,,,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,135.48,,,,,,,135.48,,,135.48,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,BELLOWS,BELLOWS,BLWS VDK 80 PRF 1000 ML 008068649020,"2,836","3,017","3,065","3,931","4,267","3,576","2,688","3,173","4,117",,,,,,,,,,,,,,,,,,,,,,,,474,502,510,654,710,595,447,528,685,,,,,,,,,,,,,,,,,,,,,,,,53.86,54.10,54.10,54.10,54.10,54.10,54.13,54.10,54.10,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,BELLOWS,BELLOWS,BLWS VDK 80 PRF 1000 ML 008835212875,199,301,291,206,196,441,284,346,308,,,,,,,27,,27,9,9,43,114,107,208,160,217,288,186,204,192,168,162,31,42,44,32,31,71,45,55,48,,,,,,,3,,3,1,1,5,19,18,35,25,36,48,31,34,32,28,27,57.64,64.46,59.47,57.88,56.77,55.96,56.88,56.64,57.72,,,,,,,80.99,,80.99,80.99,80.99,76.53,53.91,53.91,53.92,58.32,53.68,53.91,53.91,53.92,53.92,53.91,54.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,BELLOWS,BELLOWS,BLWS VDK 80 PRF PLST 1750 ML 008068649010,,48,22,31,22,,,,17,,,,,,,,,,17,,,,,,,,,,,,,,,4,2,4,2,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,61.90,57.79,39.79,56.50,,,,86.03,,,,,,,,,,86.03,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,BELLOWS,BELLOWS,BLWS VDK 80 PRF PLST 1750 ML 008835212876,131,106,,17,42,48,12,17,52,12,,,,,165,211,151,324,180,240,252,180,269,322,309,215,376,268,324,250,248,240,10,7,,1,6,4,1,1,4,1,,,,,18,23,14,27,15,20,21,15,22,27,26,18,31,22,27,21,21,20,67.13,78.20,,86.03,35.97,61.65,61.80,86.03,66.53,61.80,,,,,47.28,47.28,55.50,61.68,61.68,61.68,61.68,61.68,61.67,61.68,61.67,61.67,61.68,61.68,61.68,61.19,60.70,61.68,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,COLONIAL CLUB,COLONIAL CLUB,CLNL CLB VDK 42 PRF 375 ML 008681623819,8,10,21,3,3,21,3,13,5,,10,60,,,,,,,,,,,,,,,,,,,,,3,4,8,1,1,8,1,5,2,,4,23,,,,,,,,,,,,,,,,,,,,,62.16,62.04,62.04,61.67,61.67,62.04,61.67,63.88,62.41,,62.04,62.12,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,COLONIAL CLUB,COLONIAL CLUB,CLNL CLB VDK 42 PRF 750 ML 008681623814,"7,022","5,674","5,277","4,447","3,977","5,479","4,046","3,488","3,977","2,677","3,018","4,174","3,368","3,531","3,774","2,939","3,752","2,899","2,517","2,717","3,520","2,804","2,385","3,497","2,850","2,412","4,902","2,613","1,754","1,252","1,008",914,"1,515","1,245","1,176","1,038",944,"1,266",912,786,907,610,686,954,766,786,839,648,898,760,653,698,957,734,672,990,785,609,"1,117",652,410,296,255,222,55.66,54.70,53.86,51.43,50.56,51.98,53.24,53.29,52.63,52.67,52.79,52.53,52.76,53.90,54.01,54.47,50.15,45.79,46.27,46.72,44.14,45.84,42.59,42.41,43.61,47.56,52.67,48.12,51.36,50.76,47.44,49.52,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,COLONIAL CLUB,COLONIAL CLUB,CLNL CLB VDK 42 PRF PLST 1750 ML 008681623812,"24,769","24,129","23,610","16,358","21,869","28,000","17,606","15,334","19,977","15,501","14,482","18,494","17,509","20,170","25,489","18,843","22,415","33,358","25,006","23,016","32,093","23,336","22,891","29,157","19,366","20,001","26,830","23,451","18,375","19,133","16,364","14,817","3,104","3,033","2,987","2,161","2,960","3,729","2,275","1,933","2,582","2,005","1,874","2,445","2,334","2,851","3,652","2,765","3,269","4,994","3,719","3,409","4,868","3,489","3,381","4,424","2,937","2,948","3,779","3,075","2,421","2,541","2,149","1,955",41.05,40.93,40.67,38.95,38.00,38.63,39.80,40.80,39.80,39.78,39.74,38.91,38.59,36.39,35.90,35.06,35.27,34.36,34.59,34.73,33.91,34.41,34.83,33.90,33.91,34.90,36.52,39.23,39.04,38.73,39.17,38.98,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.3
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,COLONIAL CLUB,COLONIAL CLUB,CLNL CLB VDK 42 PRF PLST 50 ML 008681623817,11,6,9,15,9,31,28,18,14,7,19,41,5,5,16,69,12,43,29,20,5,25,74,58,53,17,8,5,8,13,24,40,11,6,9,15,9,31,28,18,14,7,19,41,5,5,16,127,24,85,58,40,10,48,147,111,103,28,13,8,14,22,40,60,175.65,174.71,178.20,176.79,178.20,176.38,176.56,176.44,177.69,177.69,177.45,176.48,176.79,176.79,176.00,96.10,88.07,88.98,89.04,90.96,93.09,92.35,89.93,93.62,92.47,105.22,105.07,104.89,105.90,105.53,105.36,119.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,COLONIAL CLUB,COLONIAL CLUB,CLNL CLB VDK 42 PRF PLST 750 ML 008681623834,"13,369","12,910","11,873","12,792","14,407","17,973","14,340","15,126","17,761","12,946","14,092","17,674","14,698","15,114","18,013","14,224","15,156","19,114","15,871","14,783","18,257","14,731","15,293","18,734","13,274","13,332","16,202","10,987","10,692","15,166","11,870","10,966","3,314","3,214","2,988","3,220","3,595","4,726","3,608","3,702","4,360","3,159","3,516","4,478","3,757","3,891","4,630","3,697","3,891","4,898","4,156","4,164","4,834","3,931","4,061","5,060","3,641","3,559","4,161","2,700","2,635","3,667","2,911","2,672",48.43,48.22,47.71,47.69,48.12,45.65,47.72,49.06,48.90,49.20,48.11,47.39,46.96,46.64,46.70,46.18,46.77,46.85,45.84,42.61,45.34,44.99,45.21,44.45,43.77,44.98,46.74,48.85,48.71,49.65,48.94,49.27,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,COLONIAL CLUB,COLONIAL CLUB,CLNL CLB VDK CHRY 30 PRF 750 ML 008681623414,619,460,624,558,460,"1,281","1,018",603,333,364,237,321,125,70,213,307,201,342,299,335,243,361,441,398,219,31,209,59,619,330,219,97,121,106,153,108,88,283,213,130,77,84,55,74,29,16,56,92,45,101,73,93,71,84,102,83,52,9,54,14,141,69,42,19,61.31,51.85,48.98,61.89,62.95,54.31,57.33,55.45,52.01,51.71,51.79,52.17,52.36,52.24,45.61,40.18,54.04,40.45,49.47,43.18,41.29,51.68,51.72,57.38,50.66,40.59,46.23,49.59,52.72,57.65,61.96,60.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,COLONIAL CLUB,COLONIAL CLUB,CLNL CLB VDK DRGN FRT 30 PRF 750 ML 008681623614,152,245,392,344,392,546,411,360,515,352,282,373,277,336,294,352,329,620,724,586,801,571,638,962,560,527,870,198,174,358,172,71,33,59,96,84,101,140,106,92,132,89,71,94,70,73,94,114,107,202,206,186,256,182,202,311,172,162,274,50,39,71,37,15,55.20,50.20,49.30,48.98,46.73,46.73,46.57,47.12,46.82,47.61,47.67,47.74,47.46,55.20,37.56,37.06,36.95,36.80,42.11,37.87,37.50,37.63,37.88,37.17,39.08,39.12,38.18,47.61,52.86,60.72,55.77,58.98,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,COLONIAL CLUB,COLONIAL CLUB,CLNL CLB VDK GRP 30 PRF 750 ML 008681623574,244,303,577,416,338,70,125,153,242,4,4,4,45,,97,89,92,42,111,64,141,44,,76,76,10,43,43,77,53,29,5,44,75,140,76,67,16,29,35,55,1,1,1,12,,21,30,21,14,32,14,33,14,,25,23,3,14,14,22,16,6,1,67.32,48.22,49.37,65.93,60.41,53.42,51.03,52.97,52.60,48.07,51.69,51.38,45.48,,54.60,35.38,53.26,37.38,41.89,55.67,50.97,37.64,,36.13,39.74,41.88,38.25,37.11,42.41,40.48,57.48,57.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,COUNTRY CLUB,COUNTRY CLUB,CNTR CLB VDK 1000 ML 008835211071,310,867,"1,332",883,"1,258",654,477,"1,185",747,713,"1,011","1,892","2,026","3,221","2,621","2,118",948,"3,331","2,808","1,718","3,396","2,113","1,762","2,078","1,844","1,359","1,844",871,"1,018",659,"1,187","2,566",43,117,181,120,169,88,64,159,101,96,136,255,271,430,350,283,127,445,376,231,455,283,236,279,248,183,248,117,138,89,160,344,64.22,66.45,66.40,66.31,66.97,66.63,66.82,66.90,66.61,67.02,66.91,66.92,67.42,67.42,67.42,67.42,67.42,67.33,67.17,67.09,67.24,67.17,67.12,67.06,66.98,66.90,66.88,66.77,66.59,66.36,66.83,67.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,COUNTRY CLUB,COUNTRY CLUB,CNTR CLB VDK 200 ML 008835211074,"8,674","8,326","10,092","7,809","8,923","10,575","8,286","9,206","11,404","8,840","8,245","10,102","7,516","8,327","9,251","7,814","5,642","11,446","7,570","8,302","12,487","9,951","10,542","10,793","9,230","9,052","9,464","7,327","6,933","7,939","5,586","4,708","4,371","4,108","5,012","3,879","4,434","5,194","4,121","4,590","5,596","4,396","4,251","5,027","3,739","4,135","4,580","3,906","2,808","5,693","3,756","4,119","6,206","4,954","5,229","5,332","4,562","4,449","4,671","3,642","3,428","3,937","2,768","2,324",89.40,91.29,90.71,90.70,90.66,91.71,90.57,90.34,91.80,90.60,87.37,90.52,90.56,90.72,90.99,90.10,90.49,90.56,90.78,90.78,90.63,90.49,90.81,91.17,91.15,91.65,91.27,90.62,91.09,90.83,90.91,91.23,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,COUNTRY CLUB,COUNTRY CLUB,CNTR CLB VDK 375 ML 008835211073,"8,624","8,418","9,621","8,308","8,241","10,172","8,128","8,241","9,467","8,017","6,930","11,328","7,354","6,174","11,891","6,234","8,975","10,562","9,194","8,424","7,924","7,546","6,807","11,052","9,020","8,885","9,973","5,838","5,015","5,698","6,131","5,561","2,175","2,161","2,446","2,093","2,108","2,635","2,051","2,166","2,466","2,158","1,905","3,103","1,982","1,661","3,176","1,686","2,427","2,853","2,485","2,223","2,085","1,996","1,800","2,912","2,368","2,332","2,614","1,526","1,308","1,491","1,606","1,463",95.09,93.41,94.33,95.19,93.74,92.58,95.04,91.23,92.04,89.10,87.25,87.55,88.97,89.14,89.78,88.70,88.66,88.77,88.73,90.86,91.12,90.64,90.69,91.03,91.34,91.36,91.51,91.74,91.95,91.66,91.57,91.14,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,ALCOHOL,VODKA,VODKA,LUXCO,COUNTRY CLUB,COUNTRY CLUB,CNTR CLB VDK 750 ML 008835211072,"3,124","3,572","4,932","3,511","3,382","3,861","3,601","3,338","4,498","3,513","2,640","2,741","2,414","2,376","3,862","2,736","2,814","2,623","3,029","2,419","3,821","1,995","2,622","2,723","1,662","1,122","2,308","2,113","1,443","2,574","1,653","1,312",414,470,656,462,448,510,487,447,606,478,363,367,345,338,556,381,411,369,436,358,547,282,371,374,232,160,317,293,193,357,229,187,90.60,91.26,90.29,91.15,90.68,90.90,88.71,89.62,89.09,88.25,87.27,89.67,83.89,84.46,83.46,86.20,82.21,85.42,83.36,81.19,83.90,84.93,84.77,87.31,85.92,84.21,87.35,86.54,89.81,86.65,86.50,84.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
